series_id,season_number,episode_number,episode_part,episode_title,air_date,runtime_min,episode_rating_imdb,viewership_pct,writer,director
KDR-001059,1,1,B,Ep 1: Echoes,2017-02-08,73,8.1,2.9,Jung Ji-eun,Park Hye-jin
KDR-001059,1,2,,Ep 2: Crossroads,2017-02-16,76,8.4,6.6,Jung Ji-eun,Park Hye-jin
KDR-001059,1,3,,Ep 3: Confession,2017-02-15,67,7.8,9.1,Jung Ji-eun,Park Hye-jin
KDR-001059,1,4,,Ep 4: Confession,2017-02-23,73,8.6,13.3,Jung Ji-eun,Park Hye-jin
KDR-001059,1,5,B,Ep 5: First Snow,2017-02-22,65,7.7,4.6,Jung Ji-eun,Park Hye-jin
KDR-001059,1,6,,Ep 6: First Snow,2017-03-02,70,8.0,1.4,Jung Ji-eun,Park Hye-jin
KDR-001059,1,7,B,Ep 7: Promise,2017-03-01,76,8.1,7.4,Jung Ji-eun,Park Hye-jin
KDR-001059,1,8,,Ep 8: Crossroads,2017-03-09,64,7.8,7.1,Jung Ji-eun,Park Hye-jin
KDR-001059,1,9,,Ep 9: Promise,2017-03-08,69,8.4,1.9,Jung Ji-eun,Park Hye-jin
KDR-001059,1,10,,Ep 10: Promise,2017-03-16,71,8.1,10.9,Jung Ji-eun,Park Hye-jin
KDR-001537,1,1,,Ep 1: Afterglow,2023-02-04,57,7.8,10.1,Park Seo-jun,Kim Hye-jin
KDR-001537,1,2,A,Ep 2: Goodbye,2023-02-12,51,7.5,11.9,Park Seo-jun,Kim Hye-jin
KDR-001537,1,3,B,Ep 3: Goodbye,2023-02-11,59,7.6,8.2,Park Seo-jun,Kim Hye-jin
KDR-001537,1,4,,Ep 4: Confession,2023-02-19,66,6.9,10.3,Park Seo-jun,Kim Hye-jin
KDR-001537,1,5,B,Ep 5: Collision,2023-02-18,41,7.6,12.8,Park Seo-jun,Kim Hye-jin
KDR-001537,1,6,B,Ep 6: Crossroads,2023-02-26,56,7.4,1.9,Park Seo-jun,Kim Hye-jin
KDR-001537,1,7,A,Ep 7: Collision,2023-02-25,58,7.2,14.3,Park Seo-jun,Kim Hye-jin
KDR-001537,1,8,,Ep 8: Afterglow,2023-03-05,44,7.4,2.8,Park Seo-jun,Kim Hye-jin
KDR-001537,1,9,B,Ep 9: Promise,2023-03-04,63,7.5,8.6,Park Seo-jun,Kim Hye-jin
KDR-001537,1,10,,Ep 10: Promise,2023-03-12,53,6.9,10.7,Park Seo-jun,Kim Hye-jin
KDR-001537,1,11,,Ep 11: Collision,2023-03-11,51,7.3,10.9,Park Seo-jun,Kim Hye-jin
KDR-001537,1,12,A,Ep 12: Afterglow,2023-03-19,51,7.2,5.1,Park Seo-jun,Kim Hye-jin
KDR-001090,1,1,B,Ep 1: Promise,2015-12-22,51,8.6,10.0,Lee Seo-yeon,Lee Yoon-seo
KDR-001090,1,2,A,Ep 2: Promise,2015-12-30,57,8.1,3.5,Lee Seo-yeon,Lee Yoon-seo
KDR-001090,1,3,,Ep 3: Collision,2015-12-29,57,8.3,10.2,Lee Seo-yeon,Lee Yoon-seo
KDR-001090,1,4,,Ep 4: First Snow,2016-01-06,42,8.4,1.2,Lee Seo-yeon,Lee Yoon-seo
KDR-001090,1,5,,Ep 5: Afterglow,2016-01-05,61,8.4,8.3,Lee Seo-yeon,Lee Yoon-seo
KDR-001090,1,6,,Ep 6: Crossroads,2016-01-13,54,8.3,11.3,Lee Seo-yeon,Lee Yoon-seo
KDR-001090,1,7,B,Ep 7: Afterglow,2016-01-12,54,8.7,10.9,Lee Seo-yeon,Lee Yoon-seo
KDR-001090,1,8,A,Ep 8: Collision,2016-01-20,52,7.8,0.2,Lee Seo-yeon,Lee Yoon-seo
KDR-001090,1,9,,Ep 9: Confession,2016-01-19,49,8.5,11.4,Lee Seo-yeon,Lee Yoon-seo
KDR-001090,1,10,B,Ep 10: Confession,2016-01-27,50,8.7,8.0,Lee Seo-yeon,Lee Yoon-seo
KDR-001090,1,11,B,Ep 11: Collision,2016-01-26,71,9.5,8.9,Lee Seo-yeon,Lee Yoon-seo
KDR-001090,1,12,,Ep 12: Goodbye,2016-02-03,42,8.3,6.0,Lee Seo-yeon,Lee Yoon-seo
KDR-001542,1,1,A,Ep 1: Confession,2015-10-26,65,7.7,12.8,Choi Seo-yeon,Lee Yoon-seo
KDR-001542,1,2,A,Ep 2: Collision,2015-11-03,57,8.5,8.3,Choi Seo-yeon,Lee Yoon-seo
KDR-001542,1,3,,Ep 3: Crossroads,2015-11-02,60,9.4,8.4,Choi Seo-yeon,Lee Yoon-seo
KDR-001542,1,4,,Ep 4: Afterglow,2015-11-10,60,8.7,7.3,Choi Seo-yeon,Lee Yoon-seo
KDR-001542,1,5,B,Ep 5: Promise,2015-11-09,50,7.6,7.7,Choi Seo-yeon,Lee Yoon-seo
KDR-001542,1,6,,Ep 6: Crossroads,2015-11-17,59,7.8,7.9,Choi Seo-yeon,Lee Yoon-seo
KDR-001542,1,7,A,Ep 7: Echoes,2015-11-16,61,8.0,8.2,Choi Seo-yeon,Lee Yoon-seo
KDR-001542,1,8,,Ep 8: First Snow,2015-11-24,59,8.0,6.8,Choi Seo-yeon,Lee Yoon-seo
KDR-001542,1,9,A,Ep 9: Echoes,2015-11-23,61,8.5,3.1,Choi Seo-yeon,Lee Yoon-seo
KDR-001542,1,10,,Ep 10: Goodbye,2015-12-01,65,7.6,8.6,Choi Seo-yeon,Lee Yoon-seo
KDR-001542,1,11,B,Ep 11: Confession,2015-11-30,59,8.3,10.7,Choi Seo-yeon,Lee Yoon-seo
KDR-001542,1,12,A,Ep 12: Echoes,2015-12-08,57,8.4,5.4,Choi Seo-yeon,Lee Yoon-seo
KDR-000149,1,1,,Ep 1: Afterglow,2016-04-14,67,8.5,8.4,Lee Ji-eun,Lee Min-jae
KDR-000149,1,2,,Ep 2: Promise,2016-04-22,67,9.0,11.9,Lee Ji-eun,Lee Min-jae
KDR-000149,1,3,A,Ep 3: Crossroads,2016-04-21,65,8.8,12.0,Lee Ji-eun,Lee Min-jae
KDR-000149,1,4,,Ep 4: Promise,2016-04-29,74,8.9,17.3,Lee Ji-eun,Lee Min-jae
KDR-000149,1,5,,Ep 5: Collision,2016-04-28,76,8.2,13.4,Lee Ji-eun,Lee Min-jae
KDR-000149,1,6,,Ep 6: Echoes,2016-05-06,69,8.6,7.7,Lee Ji-eun,Lee Min-jae
KDR-000149,1,7,A,Ep 7: Promise,2016-05-05,70,9.3,5.9,Lee Ji-eun,Lee Min-jae
KDR-000149,1,8,A,Ep 8: Collision,2016-05-13,75,8.6,8.4,Lee Ji-eun,Lee Min-jae
KDR-000149,1,9,A,Ep 9: Echoes,2016-05-12,80,9.5,6.7,Lee Ji-eun,Lee Min-jae
KDR-000149,1,10,B,Ep 10: Promise,2016-05-20,75,8.4,6.9,Lee Ji-eun,Lee Min-jae
KDR-000149,1,11,B,Ep 11: Afterglow,2016-05-19,66,8.2,2.8,Lee Ji-eun,Lee Min-jae
KDR-000149,1,12,,Ep 12: Crossroads,2016-05-27,78,8.2,8.6,Lee Ji-eun,Lee Min-jae
KDR-000629,1,1,B,Ep 1: Promise,2023-08-14,59,7.9,1.0,Park Ji-hoon,Lee Seo-yeon
KDR-000629,1,2,,Ep 2: First Snow,2023-08-22,55,8.6,7.6,Park Ji-hoon,Lee Seo-yeon
KDR-000629,1,3,B,Ep 3: Afterglow,2023-08-21,64,8.8,11.8,Park Ji-hoon,Lee Seo-yeon
KDR-000629,1,4,A,Ep 4: Collision,2023-08-29,63,8.3,10.6,Park Ji-hoon,Lee Seo-yeon
KDR-000629,1,5,,Ep 5: Echoes,2023-08-28,58,7.9,9.5,Park Ji-hoon,Lee Seo-yeon
KDR-000629,1,6,,Ep 6: Afterglow,2023-09-05,64,7.5,9.6,Park Ji-hoon,Lee Seo-yeon
KDR-000629,1,7,A,Ep 7: Goodbye,2023-09-04,74,8.1,11.6,Park Ji-hoon,Lee Seo-yeon
KDR-000629,1,8,A,Ep 8: Crossroads,2023-09-12,62,8.0,13.8,Park Ji-hoon,Lee Seo-yeon
KDR-000629,1,9,,Ep 9: Collision,2023-09-11,61,7.7,8.6,Park Ji-hoon,Lee Seo-yeon
KDR-000629,1,10,,Ep 10: Confession,2023-09-19,57,8.4,5.2,Park Ji-hoon,Lee Seo-yeon
KDR-000629,1,11,B,Ep 11: Collision,2023-09-18,65,7.8,3.6,Park Ji-hoon,Lee Seo-yeon
KDR-000629,1,12,,Ep 12: Collision,2023-09-26,66,8.4,8.4,Park Ji-hoon,Lee Seo-yeon
KDR-000629,1,13,B,Ep 13: Collision,2023-09-25,56,7.8,8.6,Park Ji-hoon,Lee Seo-yeon
KDR-000629,1,14,,Ep 14: Promise,2023-10-03,53,8.2,14.2,Park Ji-hoon,Lee Seo-yeon
KDR-000629,1,15,,Ep 15: Crossroads,2023-10-02,67,7.8,9.4,Park Ji-hoon,Lee Seo-yeon
KDR-000629,1,16,,Ep 16: Collision,2023-10-10,66,8.7,9.7,Park Ji-hoon,Lee Seo-yeon
KDR-001354,1,1,A,Ep 1: Echoes,2021-04-12,63,8.3,9.3,Kang Hye-jin,Kim Hyun-woo
KDR-001354,1,2,,Ep 2: Promise,2021-04-20,61,7.7,10.7,Kang Hye-jin,Kim Hyun-woo
KDR-001354,1,3,B,Ep 3: Afterglow,2021-04-19,66,6.8,1.6,Kang Hye-jin,Kim Hyun-woo
KDR-001354,1,4,,Ep 4: First Snow,2021-04-27,56,7.1,8.9,Kang Hye-jin,Kim Hyun-woo
KDR-001354,1,5,A,Ep 5: Goodbye,2021-04-26,58,7.7,12.8,Kang Hye-jin,Kim Hyun-woo
KDR-001354,1,6,,Ep 6: Echoes,2021-05-04,64,6.8,12.8,Kang Hye-jin,Kim Hyun-woo
KDR-001354,1,7,,Ep 7: Echoes,2021-05-03,49,7.8,13.0,Kang Hye-jin,Kim Hyun-woo
KDR-001354,1,8,,Ep 8: Afterglow,2021-05-11,63,8.0,1.6,Kang Hye-jin,Kim Hyun-woo
KDR-001354,1,9,A,Ep 9: Goodbye,2021-05-10,58,7.8,11.5,Kang Hye-jin,Kim Hyun-woo
KDR-001354,1,10,B,Ep 10: Crossroads,2021-05-18,58,7.5,0.8,Kang Hye-jin,Kim Hyun-woo
KDR-000837,1,1,,Ep 1: Crossroads,2019-09-23,64,8.0,6.3,Kim Ji-hoon,Jung Hye-jin
KDR-000837,1,2,B,Ep 2: First Snow,2019-10-01,67,7.2,4.5,Kim Ji-hoon,Jung Hye-jin
KDR-000837,1,3,,Ep 3: Collision,2019-09-30,46,7.8,9.3,Kim Ji-hoon,Jung Hye-jin
KDR-000837,1,4,A,Ep 4: Echoes,2019-10-08,56,7.5,4.3,Kim Ji-hoon,Jung Hye-jin
KDR-000837,1,5,,Ep 5: Promise,2019-10-07,65,8.1,8.0,Kim Ji-hoon,Jung Hye-jin
KDR-000837,1,6,,Ep 6: Confession,2019-10-15,78,7.7,10.0,Kim Ji-hoon,Jung Hye-jin
KDR-000837,1,7,A,Ep 7: Afterglow,2019-10-14,58,7.6,8.5,Kim Ji-hoon,Jung Hye-jin
KDR-000837,1,8,,Ep 8: Crossroads,2019-10-22,65,7.6,9.1,Kim Ji-hoon,Jung Hye-jin
KDR-000837,1,9,,Ep 9: Afterglow,2019-10-21,52,7.5,2.3,Kim Ji-hoon,Jung Hye-jin
KDR-000837,1,10,A,Ep 10: Afterglow,2019-10-29,55,8.6,3.4,Kim Ji-hoon,Jung Hye-jin
KDR-000837,1,11,,Ep 11: Crossroads,2019-10-28,54,7.6,10.1,Kim Ji-hoon,Jung Hye-jin
KDR-000837,1,12,,Ep 12: Afterglow,2019-11-05,52,7.4,2.4,Kim Ji-hoon,Jung Hye-jin
KDR-000837,1,13,,Ep 13: Collision,2019-11-04,54,7.9,8.8,Kim Ji-hoon,Jung Hye-jin
KDR-000837,1,14,,Ep 14: Afterglow,2019-11-12,62,7.5,3.4,Kim Ji-hoon,Jung Hye-jin
KDR-000837,1,15,,Ep 15: First Snow,2019-11-11,48,7.9,7.0,Kim Ji-hoon,Jung Hye-jin
KDR-000837,1,16,,Ep 16: First Snow,2019-11-19,63,7.9,9.9,Kim Ji-hoon,Jung Hye-jin
KDR-001642,1,1,B,Ep 1: Goodbye,2024-07-07,75,7.7,2.7,Choi Ji-eun,Park Hyun-woo
KDR-001642,1,2,B,Ep 2: First Snow,2024-07-15,72,8.5,4.2,Choi Ji-eun,Park Hyun-woo
KDR-001642,1,3,,Ep 3: Afterglow,2024-07-14,70,8.4,6.5,Choi Ji-eun,Park Hyun-woo
KDR-001642,1,4,,Ep 4: Collision,2024-07-22,71,8.0,9.4,Choi Ji-eun,Park Hyun-woo
KDR-001642,1,5,A,Ep 5: Collision,2024-07-21,67,7.8,0.2,Choi Ji-eun,Park Hyun-woo
KDR-001642,1,6,,Ep 6: First Snow,2024-07-29,69,8.3,10.7,Choi Ji-eun,Park Hyun-woo
KDR-001642,1,7,,Ep 7: First Snow,2024-07-28,76,8.1,9.8,Choi Ji-eun,Park Hyun-woo
KDR-001642,1,8,,Ep 8: Promise,2024-08-05,69,7.9,9.2,Choi Ji-eun,Park Hyun-woo
KDR-001642,1,9,B,Ep 9: Echoes,2024-08-04,69,7.9,6.2,Choi Ji-eun,Park Hyun-woo
KDR-001642,1,10,A,Ep 10: Promise,2024-08-12,75,8.0,7.4,Choi Ji-eun,Park Hyun-woo
KDR-001642,1,11,B,Ep 11: Goodbye,2024-08-11,66,8.5,11.5,Choi Ji-eun,Park Hyun-woo
KDR-001642,1,12,,Ep 12: Echoes,2024-08-19,76,8.3,3.7,Choi Ji-eun,Park Hyun-woo
KDR-001709,1,1,A,Ep 1: Confession,2025-09-30,67,7.1,3.5,Kim Seo-yeon,Park Hye-jin
KDR-001709,1,2,,Ep 2: Crossroads,2025-10-08,66,7.0,5.4,Kim Seo-yeon,Park Hye-jin
KDR-001709,1,3,A,Ep 3: First Snow,2025-10-07,63,7.8,12.7,Kim Seo-yeon,Park Hye-jin
KDR-001709,1,4,A,Ep 4: Confession,2025-10-15,81,8.0,5.7,Kim Seo-yeon,Park Hye-jin
KDR-001709,1,5,B,Ep 5: Confession,2025-10-14,67,7.3,11.8,Kim Seo-yeon,Park Hye-jin
KDR-001709,1,6,,Ep 6: Promise,2025-10-22,74,6.8,8.7,Kim Seo-yeon,Park Hye-jin
KDR-001709,1,7,A,Ep 7: Collision,2025-10-21,69,8.6,5.3,Kim Seo-yeon,Park Hye-jin
KDR-001709,1,8,A,Ep 8: Goodbye,2025-10-29,73,7.5,8.0,Kim Seo-yeon,Park Hye-jin
KDR-001709,1,9,A,Ep 9: Crossroads,2025-10-28,81,7.8,6.0,Kim Seo-yeon,Park Hye-jin
KDR-001709,1,10,B,Ep 10: Crossroads,2025-11-05,60,6.9,10.9,Kim Seo-yeon,Park Hye-jin
KDR-001709,1,11,A,Ep 11: Goodbye,2025-11-04,73,7.6,7.1,Kim Seo-yeon,Park Hye-jin
KDR-001709,1,12,B,Ep 12: First Snow,2025-11-12,68,7.7,6.5,Kim Seo-yeon,Park Hye-jin
KDR-000576,1,1,,Ep 1: Crossroads,2024-07-22,71,8.3,9.4,Choi Yoon-seo,Jung Ji-eun
KDR-000576,1,2,,Ep 2: Echoes,2024-07-30,75,6.7,3.7,Choi Yoon-seo,Jung Ji-eun
KDR-000576,1,3,A,Ep 3: Crossroads,2024-07-29,75,7.9,6.5,Choi Yoon-seo,Jung Ji-eun
KDR-000576,1,4,,Ep 4: Collision,2024-08-06,73,7.3,2.9,Choi Yoon-seo,Jung Ji-eun
KDR-000576,1,5,,Ep 5: Crossroads,2024-08-05,59,8.7,4.8,Choi Yoon-seo,Jung Ji-eun
KDR-000576,1,6,A,Ep 6: First Snow,2024-08-13,78,8.5,9.1,Choi Yoon-seo,Jung Ji-eun
KDR-000576,1,7,A,Ep 7: First Snow,2024-08-12,76,7.4,7.3,Choi Yoon-seo,Jung Ji-eun
KDR-000576,1,8,,Ep 8: Echoes,2024-08-20,64,7.2,8.6,Choi Yoon-seo,Jung Ji-eun
KDR-000576,1,9,A,Ep 9: Promise,2024-08-19,61,7.2,13.4,Choi Yoon-seo,Jung Ji-eun
KDR-000576,1,10,A,Ep 10: Crossroads,2024-08-27,75,7.3,13.8,Choi Yoon-seo,Jung Ji-eun
KDR-000576,1,11,,Ep 11: Goodbye,2024-08-26,63,7.8,12.6,Choi Yoon-seo,Jung Ji-eun
KDR-000576,1,12,B,Ep 12: Echoes,2024-09-03,61,7.8,7.8,Choi Yoon-seo,Jung Ji-eun
KDR-000576,1,13,A,Ep 13: Confession,2024-09-02,70,7.3,4.7,Choi Yoon-seo,Jung Ji-eun
KDR-000576,1,14,,Ep 14: Promise,2024-09-10,68,7.5,10.2,Choi Yoon-seo,Jung Ji-eun
KDR-000576,1,15,,Ep 15: Crossroads,2024-09-09,65,7.9,9.3,Choi Yoon-seo,Jung Ji-eun
KDR-000576,1,16,,Ep 16: Collision,2024-09-17,66,7.9,9.8,Choi Yoon-seo,Jung Ji-eun
KDR-000558,1,1,,Ep 1: Echoes,2021-07-13,54,8.2,8.6,Park Hye-jin,Choi Ji-eun
KDR-000558,1,2,A,Ep 2: Promise,2021-07-21,45,7.1,11.7,Park Hye-jin,Choi Ji-eun
KDR-000558,1,3,,Ep 3: Goodbye,2021-07-20,59,8.2,5.3,Park Hye-jin,Choi Ji-eun
KDR-000558,1,4,A,Ep 4: Goodbye,2021-07-28,49,7.2,7.2,Park Hye-jin,Choi Ji-eun
KDR-000558,1,5,,Ep 5: Echoes,2021-07-27,50,8.1,9.1,Park Hye-jin,Choi Ji-eun
KDR-000558,1,6,B,Ep 6: Echoes,2021-08-04,54,7.5,5.8,Park Hye-jin,Choi Ji-eun
KDR-000558,1,7,,Ep 7: Afterglow,2021-08-03,49,7.8,3.0,Park Hye-jin,Choi Ji-eun
KDR-000558,1,8,,Ep 8: Afterglow,2021-08-11,62,7.2,12.3,Park Hye-jin,Choi Ji-eun
KDR-000558,1,9,A,Ep 9: Crossroads,2021-08-10,61,8.5,3.3,Park Hye-jin,Choi Ji-eun
KDR-000558,1,10,A,Ep 10: Afterglow,2021-08-18,52,7.8,13.0,Park Hye-jin,Choi Ji-eun
KDR-001340,1,1,,Ep 1: Crossroads,2022-02-20,60,8.4,7.4,Park Seo-jun,Lee Ji-eun
KDR-001340,1,2,A,Ep 2: Afterglow,2022-02-28,63,7.3,10.7,Park Seo-jun,Lee Ji-eun
KDR-001340,1,3,,Ep 3: Confession,2022-02-27,67,7.3,6.9,Park Seo-jun,Lee Ji-eun
KDR-001340,1,4,A,Ep 4: Promise,2022-03-07,66,6.9,3.0,Park Seo-jun,Lee Ji-eun
KDR-001340,1,5,,Ep 5: Afterglow,2022-03-06,63,7.6,8.1,Park Seo-jun,Lee Ji-eun
KDR-001340,1,6,A,Ep 6: Afterglow,2022-03-14,50,7.8,11.3,Park Seo-jun,Lee Ji-eun
KDR-001340,1,7,A,Ep 7: Afterglow,2022-03-13,64,7.9,9.2,Park Seo-jun,Lee Ji-eun
KDR-001340,1,8,A,Ep 8: Afterglow,2022-03-21,53,7.7,11.5,Park Seo-jun,Lee Ji-eun
KDR-001340,1,9,A,Ep 9: Confession,2022-03-20,70,8.1,1.0,Park Seo-jun,Lee Ji-eun
KDR-001340,1,10,B,Ep 10: Goodbye,2022-03-28,64,7.8,11.3,Park Seo-jun,Lee Ji-eun
KDR-001340,1,11,A,Ep 11: Echoes,2022-03-27,56,8.1,8.6,Park Seo-jun,Lee Ji-eun
KDR-001340,1,12,B,Ep 12: Crossroads,2022-04-04,66,7.6,7.0,Park Seo-jun,Lee Ji-eun
KDR-001340,1,13,,Ep 13: First Snow,2022-04-03,57,7.3,7.0,Park Seo-jun,Lee Ji-eun
KDR-001340,1,14,,Ep 14: Echoes,2022-04-11,60,8.7,6.4,Park Seo-jun,Lee Ji-eun
KDR-001340,1,15,B,Ep 15: Crossroads,2022-04-10,50,7.5,6.5,Park Seo-jun,Lee Ji-eun
KDR-001340,1,16,B,Ep 16: First Snow,2022-04-18,62,8.0,6.5,Park Seo-jun,Lee Ji-eun
KDR-001162,1,1,B,Ep 1: Collision,2019-08-22,62,8.5,6.5,Choi Yoon-seo,Lee Min-jae
KDR-001162,1,2,,Ep 2: Collision,2019-08-30,44,8.1,8.9,Choi Yoon-seo,Lee Min-jae
KDR-001162,1,3,A,Ep 3: Promise,2019-08-29,66,8.3,11.4,Choi Yoon-seo,Lee Min-jae
KDR-001162,1,4,B,Ep 4: Echoes,2019-09-06,57,8.5,8.6,Choi Yoon-seo,Lee Min-jae
KDR-001162,1,5,A,Ep 5: Goodbye,2019-09-05,66,7.4,4.3,Choi Yoon-seo,Lee Min-jae
KDR-001162,1,6,A,Ep 6: Echoes,2019-09-13,55,8.9,8.8,Choi Yoon-seo,Lee Min-jae
KDR-001162,1,7,,Ep 7: Afterglow,2019-09-12,50,8.7,12.0,Choi Yoon-seo,Lee Min-jae
KDR-001162,1,8,,Ep 8: Confession,2019-09-20,60,8.1,8.9,Choi Yoon-seo,Lee Min-jae
KDR-001162,1,9,,Ep 9: Crossroads,2019-09-19,52,8.4,7.4,Choi Yoon-seo,Lee Min-jae
KDR-001162,1,10,,Ep 10: First Snow,2019-09-27,56,8.0,8.5,Choi Yoon-seo,Lee Min-jae
KDR-001162,1,11,A,Ep 11: Collision,2019-09-26,68,8.0,4.8,Choi Yoon-seo,Lee Min-jae
KDR-001162,1,12,,Ep 12: Afterglow,2019-10-04,63,8.2,5.0,Choi Yoon-seo,Lee Min-jae
KDR-001162,1,13,,Ep 13: Echoes,2019-10-03,52,8.1,9.2,Choi Yoon-seo,Lee Min-jae
KDR-001162,1,14,,Ep 14: Crossroads,2019-10-11,47,8.1,4.7,Choi Yoon-seo,Lee Min-jae
KDR-001162,1,15,,Ep 15: Crossroads,2019-10-10,49,7.7,3.5,Choi Yoon-seo,Lee Min-jae
KDR-001162,1,16,A,Ep 16: Promise,2019-10-18,58,8.2,3.4,Choi Yoon-seo,Lee Min-jae
KDR-001791,1,1,B,Ep 1: Echoes,2023-08-22,70,7.6,7.7,Park Ji-eun,Kang Ji-eun
KDR-001791,1,2,A,Ep 2: Goodbye,2023-08-30,78,7.2,6.3,Park Ji-eun,Kang Ji-eun
KDR-001791,1,3,B,Ep 3: Goodbye,2023-08-29,69,8.1,7.5,Park Ji-eun,Kang Ji-eun
KDR-001791,1,4,,Ep 4: Promise,2023-09-06,67,7.6,10.2,Park Ji-eun,Kang Ji-eun
KDR-001791,1,5,,Ep 5: Goodbye,2023-09-05,64,7.5,10.3,Park Ji-eun,Kang Ji-eun
KDR-001791,1,6,B,Ep 6: First Snow,2023-09-13,75,7.3,6.8,Park Ji-eun,Kang Ji-eun
KDR-001791,1,7,A,Ep 7: Crossroads,2023-09-12,71,7.6,9.7,Park Ji-eun,Kang Ji-eun
KDR-001791,1,8,A,Ep 8: Echoes,2023-09-20,70,7.4,7.8,Park Ji-eun,Kang Ji-eun
KDR-001791,1,9,B,Ep 9: First Snow,2023-09-19,65,6.9,11.0,Park Ji-eun,Kang Ji-eun
KDR-001791,1,10,B,Ep 10: Confession,2023-09-27,67,7.6,7.4,Park Ji-eun,Kang Ji-eun
KDR-001791,1,11,B,Ep 11: Afterglow,2023-09-26,66,7.3,9.1,Park Ji-eun,Kang Ji-eun
KDR-001791,1,12,,Ep 12: Afterglow,2023-10-04,68,7.0,5.1,Park Ji-eun,Kang Ji-eun
KDR-001791,1,13,,Ep 13: Confession,2023-10-03,74,7.2,4.7,Park Ji-eun,Kang Ji-eun
KDR-001791,1,14,B,Ep 14: Afterglow,2023-10-11,73,7.0,7.6,Park Ji-eun,Kang Ji-eun
KDR-001791,1,15,,Ep 15: First Snow,2023-10-10,75,6.9,12.9,Park Ji-eun,Kang Ji-eun
KDR-001791,1,16,,Ep 16: Crossroads,2023-10-18,68,7.0,4.9,Park Ji-eun,Kang Ji-eun
KDR-001342,1,1,,Ep 1: First Snow,2024-11-18,64,7.3,7.9,Kang Ji-hoon,Kim Hyun-woo
KDR-001342,1,2,A,Ep 2: Afterglow,2024-11-26,67,6.5,12.8,Kang Ji-hoon,Kim Hyun-woo
KDR-001342,1,3,,Ep 3: Crossroads,2024-11-25,56,7.2,6.6,Kang Ji-hoon,Kim Hyun-woo
KDR-001342,1,4,,Ep 4: Echoes,2024-12-03,63,6.7,10.0,Kang Ji-hoon,Kim Hyun-woo
KDR-001342,1,5,B,Ep 5: Crossroads,2024-12-02,73,7.2,6.7,Kang Ji-hoon,Kim Hyun-woo
KDR-001342,1,6,,Ep 6: Crossroads,2024-12-10,76,7.2,9.2,Kang Ji-hoon,Kim Hyun-woo
KDR-001342,1,7,B,Ep 7: Echoes,2024-12-09,80,6.2,4.6,Kang Ji-hoon,Kim Hyun-woo
KDR-001342,1,8,,Ep 8: First Snow,2024-12-17,68,6.6,11.2,Kang Ji-hoon,Kim Hyun-woo
KDR-001342,1,9,,Ep 9: Promise,2024-12-16,75,6.5,13.7,Kang Ji-hoon,Kim Hyun-woo
KDR-001342,1,10,,Ep 10: First Snow,2024-12-24,78,6.9,14.0,Kang Ji-hoon,Kim Hyun-woo
KDR-001342,1,11,,Ep 11: First Snow,2024-12-23,66,7.4,9.5,Kang Ji-hoon,Kim Hyun-woo
KDR-001342,1,12,A,Ep 12: Goodbye,2024-12-31,64,7.8,3.4,Kang Ji-hoon,Kim Hyun-woo
KDR-001342,1,13,B,Ep 13: Crossroads,2024-12-30,77,6.7,7.0,Kang Ji-hoon,Kim Hyun-woo
KDR-001342,1,14,B,Ep 14: Confession,2025-01-07,69,8.1,7.4,Kang Ji-hoon,Kim Hyun-woo
KDR-001342,1,15,,Ep 15: Confession,2025-01-06,75,7.3,5.4,Kang Ji-hoon,Kim Hyun-woo
KDR-001342,1,16,,Ep 16: Crossroads,2025-01-14,66,6.4,2.9,Kang Ji-hoon,Kim Hyun-woo
KDR-000839,1,1,,Ep 1: Goodbye,2015-10-30,76,9.2,9.1,Kim Min-jae,Jung Hye-jin
KDR-000839,1,2,,Ep 2: Crossroads,2015-11-07,71,8.7,9.1,Kim Min-jae,Jung Hye-jin
KDR-000839,1,3,,Ep 3: Crossroads,2015-11-06,62,7.6,8.4,Kim Min-jae,Jung Hye-jin
KDR-000839,1,4,,Ep 4: Collision,2015-11-14,73,8.0,4.2,Kim Min-jae,Jung Hye-jin
KDR-000839,1,5,,Ep 5: First Snow,2015-11-13,84,8.1,6.5,Kim Min-jae,Jung Hye-jin
KDR-000839,1,6,B,Ep 6: Goodbye,2015-11-21,59,8.7,5.1,Kim Min-jae,Jung Hye-jin
KDR-000839,1,7,,Ep 7: Confession,2015-11-20,71,8.7,11.1,Kim Min-jae,Jung Hye-jin
KDR-000839,1,8,B,Ep 8: Confession,2015-11-28,72,7.9,0.2,Kim Min-jae,Jung Hye-jin
KDR-000839,1,9,,Ep 9: Crossroads,2015-11-27,72,8.4,10.1,Kim Min-jae,Jung Hye-jin
KDR-000839,1,10,,Ep 10: Promise,2015-12-05,76,8.3,7.9,Kim Min-jae,Jung Hye-jin
KDR-000839,1,11,A,Ep 11: Collision,2015-12-04,74,8.6,10.5,Kim Min-jae,Jung Hye-jin
KDR-000839,1,12,,Ep 12: First Snow,2015-12-12,70,8.4,11.7,Kim Min-jae,Jung Hye-jin
KDR-000964,1,1,,Ep 1: Goodbye,2024-03-24,62,8.2,0.2,Choi Min-jae,Jung Min-jae
KDR-000964,1,2,A,Ep 2: Promise,2024-04-01,66,8.1,12.7,Choi Min-jae,Jung Min-jae
KDR-000964,1,3,A,Ep 3: Echoes,2024-03-31,54,8.1,3.7,Choi Min-jae,Jung Min-jae
