series_id,person_id,person_name,role_type,character_name,episodes_appeared,agency,is_guest
KDR-000428,P713468,Lee Yoon-seo,Cameo,Kim Joon,12,SM,False
KDR-000428,P563511,Cho Yoon-seo,Cameo,Han Hana,7,KeyEast,False
KDR-000428,P364473,Kang Yoon-seo,Support,Yoon Jiwon,6,Jellyfish,False
KDR-001643,P546000,Jung Hye-jin,Support,Han Taeyang,7,Jellyfish,False
KDR-001643,P675589,Yoon Yoon-seo,Guest,Jung Harin,12,JYP,False
KDR-001643,P579380,Kim Min-jae,Support,Lee Jiwon,10,YG,True
KDR-001643,P348062,Jang Ji-eun,Guest,Choi Jisoo,16,Jellyfish,False
KDR-001643,P616043,Kang Hyun-woo,Cameo,Ahn Jiwon,11,SOOP,False
KDR-001643,P809374,Choi Ji-hoon,Cameo,Yoon Jisoo,4,JYP,False
KDR-001643,P549750,Lee Hyun-woo,Cameo,Yoon Minho,14,YG,False
KDR-001579,P186219,Kim Ji-eun,Support,Choi Jiwon,3,SM,True
KDR-001579,P112759,Im Hye-jin,Guest,Yoon Harin,6,Cube,True
KDR-001579,P966982,Lee Seo-jun,Support,Park Hyejin,8,P Nation,False
KDR-001579,P755147,Kang Ji-hoon,Guest,Yoon Seojin,6,KeyEast,False
KDR-001579,P144972,Yoon Ji-eun,Guest,Song Harin,5,Cube,False
KDR-000480,P254128,Cho Hyun-woo,Support,Yoon Harin,5,SOOP,True
KDR-000480,P921231,Yoon Yoon-seo,Support,Park Harin,8,BH Ent.,False
KDR-000480,P485631,Park Hyun-woo,Support,Yoon Joon,10,KeyEast,False
KDR-000480,P638892,Yoon Ji-eun,Cameo,Choi Harin,6,Jellyfish,False
KDR-000480,P341872,Choi Min-jae,Support,Ahn Harin,9,Cube,False
KDR-000480,P679512,Jang Seo-jun,Support,Lee Harin,4,SM,True
KDR-000480,P713891,Yoon Ji-hoon,Support,Jung Joon,7,SM,False
KDR-000480,P154374,Yoon Seo-jun,Support,Ahn Taeyang,10,Jellyfish,False
KDR-000451,P735229,Lee Ji-hoon,Support,Song Seojin,12,C-JeS,False
KDR-000451,P220383,Yoon Hye-jin,Support,Song Eunwoo,9,Cube,True
KDR-000451,P304716,Kang Min-jae,Cameo,Park Minho,7,BH Ent.,False
KDR-000451,P456758,Choi Hye-jin,Lead,Ahn Minho,9,SM,False
KDR-000451,P781596,Im Ji-hoon,Lead,Choi Hyejin,6,KeyEast,False
KDR-000451,P855771,Kang Hye-jin,Guest,Kang Hana,10,YG,False
KDR-000451,P590617,Jang Min-jae,Support,Han Hana,9,Jellyfish,True
KDR-000451,P670699,Jung Min-jae,Support,Park Hana,4,SOOP,False
KDR-001917,P564577,Kim Yoon-seo,Support,Song Hyejin,2,BH Ent.,False
KDR-001917,P170095,Park Yoon-seo,Cameo,Kang Jisoo,10,SM,False
KDR-001917,P554261,Lee Seo-jun,Lead,Song Minho,9,JYP,False
KDR-001917,P345124,Cho Seo-jun,Support,Kim Hyejin,8,KeyEast,False
KDR-001917,P130092,Kang Seo-yeon,Guest,Kang Eunwoo,10,Cube,False
KDR-001393,P516912,Kang Min-jae,Support,Kang Hana,1,JYP,False
KDR-001393,P306699,Yoon Seo-yeon,Lead,Jung Hana,11,BH Ent.,False
KDR-001393,P820139,Kim Seo-jun,Guest,Park Eunwoo,8,KeyEast,False
KDR-001393,P467967,Lee Ji-eun,Support,Kang Hana,6,C-JeS,False
KDR-001393,P349760,Jang Hyun-woo,Support,Kim Jiwon,3,Cube,False
KDR-001393,P213429,Jang Yoon-seo,Support,Yoon Eunwoo,12,Jellyfish,False
KDR-001393,P521982,Kang Ji-eun,Support,Han Eunwoo,7,C-JeS,True
KDR-001539,P297221,Jung Ji-eun,Lead,Kang Minho,10,C-JeS,False
KDR-001539,P201933,Lee Min-jae,Cameo,Choi Jisoo,4,SM,False
KDR-001539,P338068,Choi Seo-jun,Guest,Han Jiwon,7,Jellyfish,False
KDR-001539,P287794,Yoon Min-jae,Support,Yoon Hana,3,SM,False
KDR-001539,P308677,Cho Hye-jin,Cameo,Jung Minho,8,KeyEast,False
KDR-001539,P458255,Kim Yoon-seo,Support,Kim Hana,9,BH Ent.,False
KDR-001588,P518678,Yoon Min-jae,Lead,Park Harin,8,SOOP,False
KDR-001588,P774007,Kim Hye-jin,Lead,Kim Minho,8,SM,False
KDR-001588,P789972,Jang Seo-yeon,Guest,Song Jiwon,7,SOOP,True
KDR-001588,P457041,Jung Yoon-seo,Cameo,Yoon Hana,2,YG,False
KDR-001588,P476765,Park Seo-jun,Support,Kim Seojin,10,SM,False
KDR-001588,P439937,Yoon Hyun-woo,Cameo,Kim Harin,4,Jellyfish,False
KDR-001668,P969271,Jang Seo-jun,Support,Yoon Jiwon,2,BH Ent.,False
KDR-001668,P441533,Choi Seo-yeon,Support,Kim Seojin,8,Cube,True
KDR-001668,P491755,Lee Ji-eun,Cameo,Choi Hana,7,P Nation,False
KDR-001668,P742991,Kim Yoon-seo,Cameo,Song Hyejin,10,KeyEast,False
KDR-001668,P493456,Lee Hyun-woo,Cameo,Ahn Joon,9,SM,False
KDR-001668,P125040,Yoon Seo-jun,Support,Kang Jiwon,8,KeyEast,True
KDR-001668,P146855,Choi Ji-eun,Cameo,Jung Eunwoo,2,KeyEast,False
KDR-000942,P702026,Im Seo-yeon,Guest,Kang Harin,3,KeyEast,False
KDR-000942,P626862,Park Ji-hoon,Guest,Kim Hyejin,11,C-JeS,False
KDR-000942,P490234,Cho Hyun-woo,Support,Song Jisoo,9,SOOP,True
KDR-000942,P630052,Jang Seo-yeon,Support,Choi Seojin,5,SOOP,True
KDR-000942,P920533,Im Yoon-seo,Support,Ahn Minho,7,JYP,True
KDR-000942,P701812,Park Seo-jun,Guest,Jung Seojin,1,YG,False
KDR-000942,P616432,Jang Ji-hoon,Support,Kang Taeyang,8,Cube,False
KDR-000734,P201996,Im Seo-jun,Guest,Yoon Eunwoo,9,YG,True
KDR-000734,P230152,Im Ji-hoon,Guest,Song Hana,9,YG,False
KDR-000734,P425354,Cho Seo-yeon,Support,Ahn Eunwoo,5,YG,False
KDR-000734,P974710,Jung Ji-eun,Lead,Han Harin,9,BH Ent.,True
KDR-000734,P808030,Jung Seo-yeon,Lead,Song Jisoo,8,KeyEast,True
KDR-000734,P544980,Choi Ji-eun,Guest,Ahn Hana,5,SM,False
KDR-001275,P270130,Jung Yoon-seo,Cameo,Ahn Hyejin,10,JYP,False
KDR-001275,P423584,Cho Seo-jun,Support,Park Eunwoo,6,KeyEast,False
KDR-001275,P119286,Lee Ji-hoon,Guest,Kang Eunwoo,5,KeyEast,False
KDR-001275,P709223,Cho Seo-yeon,Support,Ahn Jiwon,10,SM,False
KDR-001275,P418113,Yoon Min-jae,Support,Kim Harin,8,BH Ent.,False
KDR-001275,P522555,Yoon Seo-yeon,Support,Ahn Joon,10,Cube,False
KDR-001275,P149335,Choi Hye-jin,Support,Song Taeyang,10,JYP,False
KDR-001275,P901237,Lee Hye-jin,Lead,Lee Seojin,11,Cube,False
KDR-000693,P293850,Kim Ji-hoon,Lead,Park Minho,3,JYP,False
KDR-000693,P280934,Jang Hyun-woo,Guest,Han Jisoo,4,BH Ent.,False
KDR-000693,P185846,Im Ji-eun,Cameo,Kang Minho,6,KeyEast,True
KDR-000693,P314551,Im Seo-jun,Support,Ahn Jiwon,6,C-JeS,False
KDR-000693,P469248,Lee Min-jae,Lead,Song Hyejin,6,P Nation,True
KDR-000693,P442739,Kang Hye-jin,Lead,Yoon Eunwoo,7,KeyEast,False
KDR-000693,P622106,Jang Yoon-seo,Lead,Ahn Seojin,7,KeyEast,False
KDR-001259,P723098,Im Ji-eun,Support,Song Joon,8,JYP,False
KDR-001259,P393270,Cho Yoon-seo,Cameo,Ahn Jisoo,9,C-JeS,False
KDR-001259,P604567,Yoon Yoon-seo,Support,Kang Minho,10,Jellyfish,False
KDR-001259,P319523,Choi Yoon-seo,Guest,Kim Seojin,9,P Nation,False
KDR-001259,P738265,Jung Ji-hoon,Cameo,Han Hyejin,8,Jellyfish,False
KDR-001259,P828211,Im Ji-eun,Lead,Yoon Harin,6,SOOP,False
KDR-001685,P270947,Park Yoon-seo,Lead,Han Taeyang,9,BH Ent.,False
KDR-001685,P218320,Jung Ji-eun,Support,Han Seojin,2,P Nation,False
KDR-001685,P528643,Jung Hyun-woo,Lead,Ahn Minho,2,SOOP,False
KDR-001685,P264106,Cho Ji-hoon,Cameo,Yoon Jiwon,8,Cube,False
KDR-001685,P609183,Kang Min-jae,Cameo,Jung Hyejin,10,KeyEast,False
KDR-001685,P221133,Choi Min-jae,Support,Choi Hana,7,JYP,False
KDR-001685,P201561,Lee Ji-hoon,Lead,Jung Jisoo,3,Jellyfish,True
KDR-000262,P328934,Kim Yoon-seo,Support,Lee Hyejin,10,SOOP,False
KDR-000262,P855800,Im Seo-yeon,Support,Han Eunwoo,8,Cube,False
KDR-000262,P528510,Lee Min-jae,Cameo,Jung Seojin,5,YG,False
KDR-000262,P219656,Kang Hye-jin,Cameo,Song Seojin,9,Jellyfish,False
KDR-000262,P995998,Kang Yoon-seo,Support,Lee Hyejin,1,Jellyfish,True
KDR-000262,P383397,Choi Hye-jin,Support,Kang Eunwoo,7,C-JeS,False
KDR-000608,P553411,Park Hye-jin,Support,Kang Jiwon,9,Jellyfish,False
KDR-000608,P840203,Yoon Hye-jin,Support,Yoon Eunwoo,10,Cube,False
KDR-000608,P462409,Im Yoon-seo,Lead,Park Seojin,5,SM,False
KDR-000608,P845189,Park Hyun-woo,Support,Yoon Joon,11,SOOP,False
KDR-000608,P682618,Kang Ji-eun,Cameo,Ahn Hana,5,JYP,False
KDR-000975,P795753,Jung Yoon-seo,Support,Yoon Seojin,10,KeyEast,False
KDR-000975,P143937,Jang Yoon-seo,Cameo,Kim Joon,8,JYP,True
KDR-000975,P448942,Kang Hye-jin,Support,Park Joon,10,YG,False
KDR-000975,P552065,Kim Min-jae,Cameo,Han Taeyang,5,SM,False
KDR-000975,P164357,Cho Ji-hoon,Support,Kim Eunwoo,5,SM,True
KDR-000975,P282363,Kim Min-jae,Guest,Ahn Joon,11,YG,True
KDR-000241,P912173,Kang Hye-jin,Support,Jung Harin,6,Cube,False
KDR-000241,P123026,Cho Hye-jin,Support,Lee Hyejin,3,P Nation,False
KDR-000241,P537106,Cho Ji-hoon,Cameo,Ahn Seojin,4,P Nation,False
KDR-000241,P432968,Yoon Ji-hoon,Support,Han Joon,10,C-JeS,False
KDR-000241,P522182,Kim Seo-yeon,Guest,Han Seojin,7,JYP,True
KDR-000241,P848576,Park Hye-jin,Support,Kim Seojin,8,P Nation,False
KDR-000241,P763328,Jung Hyun-woo,Support,Lee Hana,6,Cube,False
KDR-000820,P814440,Lee Yoon-seo,Lead,Park Jiwon,4,C-JeS,True
KDR-000820,P695060,Im Hye-jin,Guest,Kang Hana,7,YG,False
KDR-000820,P370499,Im Hye-jin,Lead,Kim Harin,6,SOOP,True
KDR-000820,P615089,Jung Yoon-seo,Cameo,Song Taeyang,9,C-JeS,False
KDR-000820,P998860,Choi Min-jae,Support,Kang Taeyang,7,SOOP,True
KDR-001418,P350885,Im Seo-yeon,Lead,Kim Hyejin,2,KeyEast,False
KDR-001418,P697584,Kang Yoon-seo,Support,Park Harin,4,Cube,False
KDR-001418,P514635,Kang Hye-jin,Guest,Kim Eunwoo,5,KeyEast,False
KDR-001418,P962281,Lee Min-jae,Guest,Song Joon,8,YG,False
KDR-001418,P595913,Cho Hyun-woo,Lead,Jung Jisoo,7,SM,False
KDR-001418,P831679,Cho Hyun-woo,Lead,Jung Hyejin,7,YG,False
KDR-001418,P937764,Choi Yoon-seo,Support,Han Seojin,6,JYP,False
KDR-001738,P458020,Lee Ji-hoon,Cameo,Song Joon,9,YG,False
KDR-001738,P108941,Jung Ji-eun,Cameo,Lee Joon,8,YG,True
KDR-001738,P929124,Im Ji-eun,Support,Jung Hyejin,4,P Nation,False
KDR-001738,P105863,Park Ji-hoon,Support,Lee Minho,6,KeyEast,False
KDR-001738,P421850,Park Hyun-woo,Support,Yoon Eunwoo,3,SM,False
KDR-001738,P153477,Lee Hye-jin,Lead,Ahn Jisoo,10,Jellyfish,False
KDR-001738,P725472,Cho Hye-jin,Support,Lee Jiwon,3,C-JeS,False
KDR-001091,P931588,Im Ji-hoon,Support,Kim Hyejin,9,Jellyfish,False
KDR-001091,P253817,Jang Seo-yeon,Lead,Choi Jisoo,8,BH Ent.,False
KDR-001091,P356161,Kim Yoon-seo,Support,Han Hana,8,JYP,False
KDR-001091,P740801,Yoon Yoon-seo,Support,Choi Minho,6,YG,False
KDR-001091,P198209,Im Ji-eun,Support,Song Hyejin,12,KeyEast,True
KDR-001091,P793448,Im Yoon-seo,Support,Yoon Seojin,7,P Nation,False
KDR-001091,P181424,Jang Ji-eun,Support,Choi Hyejin,7,P Nation,False
KDR-001091,P399640,Cho Min-jae,Lead,Jung Taeyang,12,BH Ent.,True
KDR-001081,P754393,Kim Min-jae,Support,Kim Taeyang,4,Cube,False
KDR-001081,P180255,Jang Min-jae,Cameo,Park Seojin,5,JYP,False
KDR-001081,P261217,Lee Seo-yeon,Support,Kang Jiwon,2,Cube,False
KDR-001081,P429372,Yoon Yoon-seo,Lead,Choi Seojin,3,JYP,True
KDR-001081,P263506,Jung Seo-jun,Guest,Han Jiwon,5,Jellyfish,False
KDR-001081,P340083,Yoon Seo-jun,Lead,Park Joon,6,JYP,False
KDR-001081,P842746,Cho Seo-yeon,Support,Lee Harin,1,Jellyfish,True
KDR-001081,P286510,Park Min-jae,Guest,Song Eunwoo,8,KeyEast,False
KDR-000366,P439672,Yoon Ji-eun,Guest,Choi Jiwon,6,P Nation,False
KDR-000366,P615108,Im Hye-jin,Support,Jung Seojin,10,Cube,False
KDR-000366,P992404,Yoon Yoon-seo,Cameo,Choi Taeyang,8,KeyEast,False
KDR-000366,P718343,Kang Ji-eun,Lead,Kang Harin,6,SM,False
KDR-000366,P807812,Lee Yoon-seo,Cameo,Kim Jisoo,9,SOOP,True
KDR-000366,P304334,Lee Ji-hoon,Guest,Choi Minho,5,Jellyfish,False
KDR-001028,P387646,Park Seo-yeon,Lead,Park Taeyang,10,C-JeS,False
KDR-001028,P666876,Cho Ji-eun,Lead,Park Hyejin,12,KeyEast,False
KDR-001028,P243744,Yoon Hye-jin,Support,Yoon Minho,4,KeyEast,True
KDR-001028,P720458,Choi Yoon-seo,Cameo,Yoon Eunwoo,9,Cube,False
KDR-001028,P913107,Choi Hye-jin,Cameo,Kang Hana,7,Cube,True
KDR-001028,P436102,Im Ji-eun,Cameo,Park Seojin,4,YG,True
KDR-001334,P431437,Jang Seo-yeon,Cameo,Choi Jisoo,14,JYP,False
KDR-001334,P920719,Kang Hyun-woo,Guest,Kim Eunwoo,7,SM,False
KDR-001334,P521538,Jang Seo-yeon,Lead,Ahn Harin,10,SM,True
KDR-001334,P588465,Kim Yoon-seo,Support,Ahn Jiwon,6,Cube,False
KDR-001334,P785768,Park Seo-yeon,Lead,Kim Taeyang,13,SM,False
KDR-001334,P145921,Cho Hye-jin,Support,Jung Hyejin,14,C-JeS,False
KDR-001334,P445530,Jang Seo-yeon,Support,Park Joon,14,JYP,False
KDR-000591,P399195,Kang Seo-yeon,Cameo,Yoon Hyejin,4,Jellyfish,False
KDR-000591,P659738,Jang Hye-jin,Support,Yoon Minho,5,Jellyfish,True
KDR-000591,P427666,Park Seo-yeon,Support,Song Joon,5,JYP,True
KDR-000591,P981179,Jang Hye-jin,Cameo,Lee Jisoo,3,JYP,True
KDR-000591,P542539,Choi Seo-jun,Guest,Song Taeyang,4,Cube,False
KDR-000591,P481625,Lee Min-jae,Support,Han Seojin,1,C-JeS,False
KDR-000591,P384835,Choi Hye-jin,Support,Kim Hana,1,KeyEast,False
KDR-000591,P683622,Im Ji-hoon,Support,Park Hyejin,10,P Nation,False
KDR-001236,P392167,Kang Seo-yeon,Support,Yoon Taeyang,10,SM,False
KDR-001236,P857278,Kim Seo-jun,Lead,Song Joon,10,SM,False
KDR-001236,P741292,Kim Yoon-seo,Support,Yoon Jiwon,11,SM,False
KDR-001236,P424931,Kang Seo-yeon,Support,Kim Jisoo,13,Jellyfish,False
KDR-001236,P917542,Kim Seo-yeon,Guest,Ahn Taeyang,4,YG,True
KDR-001236,P276025,Lee Hye-jin,Lead,Park Minho,13,SM,True
KDR-001844,P662024,Choi Yoon-seo,Cameo,Lee Hana,2,YG,False
KDR-001844,P264896,Choi Min-jae,Guest,Ahn Seojin,1,Jellyfish,True
KDR-001844,P661521,Yoon Seo-yeon,Cameo,Park Hyejin,5,YG,False
KDR-001844,P198220,Kim Min-jae,Support,Kang Eunwoo,3,C-JeS,False
KDR-001844,P447742,Choi Hyun-woo,Guest,Han Harin,7,YG,False
KDR-001844,P663784,Park Hye-jin,Support,Ahn Jisoo,2,JYP,True
KDR-000583,P349000,Kim Min-jae,Support,Ahn Taeyang,9,P Nation,False
KDR-000583,P212867,Kim Yoon-seo,Support,Ahn Hyejin,9,SM,False
KDR-000583,P634268,Yoon Hyun-woo,Cameo,Jung Minho,8,SOOP,False
KDR-000583,P878358,Im Hye-jin,Cameo,Kang Harin,6,SOOP,False
KDR-000583,P444397,Park Yoon-seo,Lead,Kim Hyejin,12,KeyEast,False
KDR-000583,P881445,Park Yoon-seo,Support,Park Hyejin,16,SM,False
KDR-000583,P723395,Lee Ji-hoon,Support,Lee Minho,10,YG,False
KDR-000583,P169047,Kim Min-jae,Cameo,Yoon Jiwon,9,BH Ent.,True
KDR-000072,P617353,Kang Ji-hoon,Lead,Yoon Taeyang,1,C-JeS,True
KDR-000072,P938434,Kang Ji-eun,Lead,Lee Hana,6,P Nation,False
KDR-000072,P628759,Cho Ji-eun,Support,Han Jisoo,8,Cube,False
KDR-000072,P152859,Choi Ji-eun,Guest,Ahn Harin,5,P Nation,False
KDR-000072,P193056,Yoon Hye-jin,Lead,Ahn Eunwoo,7,Jellyfish,True
KDR-001010,P491568,Kang Yoon-seo,Guest,Park Jisoo,6,BH Ent.,False
KDR-001010,P320742,Kang Hye-jin,Cameo,Choi Harin,3,Cube,False
KDR-001010,P488905,Choi Min-jae,Guest,Park Minho,5,KeyEast,False
KDR-001010,P226223,Cho Ji-hoon,Support,Song Seojin,8,Cube,False
KDR-001010,P812891,Cho Hye-jin,Support,Kim Hana,2,Jellyfish,False
KDR-000260,P609355,Lee Seo-yeon,Support,Song Joon,3,SM,False
KDR-000260,P662776,Kim Ji-eun,Guest,Ahn Hana,10,BH Ent.,True
KDR-000260,P534543,Yoon Yoon-seo,Support,Song Jiwon,9,SM,False
KDR-000260,P652683,Cho Ji-eun,Lead,Jung Hana,5,SOOP,False
KDR-000260,P243829,Park Yoon-seo,Cameo,Song Minho,8,YG,False
KDR-000260,P637129,Kim Seo-yeon,Guest,Kang Jisoo,6,YG,False
KDR-000052,P418515,Kim Ji-hoon,Cameo,Ahn Seojin,3,YG,True
KDR-000052,P997335,Yoon Seo-yeon,Cameo,Ahn Hana,2,P Nation,True
KDR-000052,P388412,Yoon Seo-jun,Support,Park Harin,1,BH Ent.,False
KDR-000052,P381310,Jung Min-jae,Support,Jung Eunwoo,5,P Nation,False
KDR-000052,P783766,Kang Hyun-woo,Support,Jung Jisoo,1,C-JeS,True
KDR-000052,P608834,Im Seo-jun,Cameo,Kang Hana,8,SM,False
KDR-000199,P478168,Kang Yoon-seo,Support,Yoon Seojin,5,YG,False
KDR-000199,P412006,Choi Seo-yeon,Cameo,Han Seojin,4,SM,False
KDR-000199,P621104,Im Seo-jun,Support,Kim Jiwon,15,SOOP,True
KDR-000199,P688811,Lee Min-jae,Support,Kim Hyejin,7,SOOP,False
KDR-000199,P842585,Yoon Hye-jin,Lead,Choi Hyejin,11,YG,False
KDR-000199,P888100,Park Ji-hoon,Support,Choi Hyejin,12,Jellyfish,False
KDR-000199,P792954,Cho Seo-yeon,Lead,Yoon Harin,8,YG,False
KDR-001180,P555070,Kim Seo-jun,Guest,Ahn Seojin,2,JYP,False
KDR-001180,P469499,Kim Ji-hoon,Guest,Jung Minho,10,JYP,True
KDR-001180,P941104,Cho Seo-jun,Support,Kang Harin,11,Jellyfish,False
KDR-001180,P737543,Yoon Min-jae,Cameo,Jung Hyejin,14,JYP,False
KDR-001180,P250844,Jung Yoon-seo,Guest,Ahn Hana,13,SOOP,False
KDR-001180,P329041,Yoon Hye-jin,Support,Jung Taeyang,9,BH Ent.,False
KDR-001180,P888833,Park Hye-jin,Cameo,Jung Hyejin,6,C-JeS,True
KDR-001637-DUP,P612176,Yoon Yoon-seo,Support,Lee Eunwoo,8,SOOP,True
KDR-001637-DUP,P226254,Kim Ji-hoon,Cameo,Kim Eunwoo,4,YG,True
KDR-001637-DUP,P635671,Choi Seo-jun,Cameo,Ahn Jisoo,5,C-JeS,False
KDR-001637-DUP,P476263,Choi Ji-hoon,Support,Jung Minho,7,JYP,False
KDR-001637-DUP,P835050,Jang Ji-eun,Support,Song Seojin,7,KeyEast,False
KDR-001637-DUP,P566536,Yoon Ji-eun,Lead,Jung Jisoo,4,C-JeS,False
KDR-001637-DUP,P683222,Yoon Seo-yeon,Guest,Kim Hana,3,SOOP,False
KDR-000333,P737241,Kang Hye-jin,Support,Lee Taeyang,5,SM,False
KDR-000333,P279872,Yoon Seo-yeon,Support,Han Jiwon,6,YG,False
KDR-000333,P834460,Im Ji-hoon,Cameo,Park Seojin,4,YG,False
KDR-000333,P587504,Yoon Hyun-woo,Lead,Choi Seojin,5,Cube,True
KDR-000333,P836191,Jung Yoon-seo,Support,Kim Hyejin,8,KeyEast,False
KDR-001367,P661775,Park Seo-yeon,Support,Yoon Jiwon,5,C-JeS,False
KDR-001367,P661692,Yoon Min-jae,Support,Kim Hana,5,BH Ent.,False
KDR-001367,P662420,Jung Ji-eun,Support,Kang Harin,4,C-JeS,False
KDR-001367,P333572,Im Ji-eun,Lead,Yoon Hana,3,BH Ent.,False
KDR-001367,P413906,Lee Hyun-woo,Cameo,Choi Taeyang,10,C-JeS,False
KDR-001560,P191867,Park Hye-jin,Guest,Kang Seojin,3,C-JeS,False
KDR-001560,P820965,Jung Ji-hoon,Support,Yoon Eunwoo,3,SM,True
KDR-001560,P575257,Lee Hye-jin,Cameo,Kim Taeyang,5,JYP,False
KDR-001560,P218254,Jung Hyun-woo,Support,Lee Jiwon,8,BH Ent.,False
KDR-001560,P329721,Cho Yoon-seo,Cameo,Jung Harin,5,YG,True
KDR-001560,P102432,Kim Ji-hoon,Cameo,Choi Hyejin,10,SM,False
KDR-001560,P496114,Yoon Seo-yeon,Support,Kim Jisoo,8,C-JeS,True
KDR-000870,P273881,Cho Hyun-woo,Support,Han Jisoo,8,Cube,False
KDR-000870,P604105,Jang Hyun-woo,Support,Ahn Hyejin,4,JYP,False
KDR-000870,P841041,Kim Seo-yeon,Guest,Kim Hyejin,6,KeyEast,False
KDR-000870,P915490,Park Min-jae,Lead,Han Jiwon,11,JYP,False
KDR-000870,P844594,Im Yoon-seo,Cameo,Yoon Jisoo,10,JYP,False
KDR-000870,P330958,Choi Hyun-woo,Support,Jung Joon,8,SOOP,False
KDR-001764,P159614,Park Min-jae,Support,Ahn Hana,8,SM,False
KDR-001764,P846797,Cho Seo-jun,Support,Kim Seojin,14,JYP,False
KDR-001764,P644346,Park Min-jae,Guest,Han Hana,11,C-JeS,False
KDR-001764,P902342,Yoon Min-jae,Cameo,Choi Taeyang,7,Cube,False
KDR-001764,P206895,Cho Hye-jin,Cameo,Han Joon,8,Jellyfish,False
KDR-001607,P649976,Yoon Ji-eun,Support,Park Jisoo,5,SM,True
KDR-001607,P457905,Im Ji-eun,Guest,Ahn Hana,4,KeyEast,False
KDR-001607,P230299,Yoon Min-jae,Cameo,Yoon Jiwon,5,C-JeS,False
KDR-001607,P169099,Yoon Seo-yeon,Guest,Kim Jisoo,6,BH Ent.,True
KDR-001607,P373513,Jang Seo-jun,Support,Han Eunwoo,4,SOOP,False
KDR-001607,P181426,Park Hye-jin,Cameo,Yoon Jisoo,6,KeyEast,False
KDR-001607,P782422,Yoon Hye-jin,Cameo,Song Seojin,5,YG,False
KDR-000906,P390736,Im Min-jae,Support,Choi Jisoo,8,SM,False
KDR-000906,P509852,Yoon Ji-hoon,Guest,Park Seojin,12,SOOP,False
KDR-000906,P523428,Cho Seo-jun,Guest,Ahn Hana,9,KeyEast,True
KDR-000906,P572332,Choi Yoon-seo,Lead,Yoon Hyejin,5,YG,False
KDR-000906,P113751,Kang Min-jae,Guest,Choi Seojin,8,C-JeS,True
KDR-000906,P947861,Choi Hye-jin,Support,Kim Harin,12,Jellyfish,False
KDR-000906,P795888,Kang Ji-eun,Support,Choi Hana,3,P Nation,False
KDR-000887,P553675,Cho Seo-jun,Cameo,Kang Seojin,11,Cube,True
KDR-000887,P447590,Choi Seo-yeon,Support,Kang Hyejin,6,C-JeS,False
KDR-000887,P685644,Yoon Hye-jin,Support,Kim Joon,7,KeyEast,False
KDR-000887,P532055,Jang Seo-jun,Lead,Lee Taeyang,12,YG,True
KDR-000887,P749094,Jung Seo-jun,Cameo,Choi Seojin,8,KeyEast,False
KDR-000887,P307430,Kim Ji-hoon,Guest,Park Taeyang,14,YG,False
KDR-000887,P101107,Yoon Ji-hoon,Cameo,Jung Jiwon,11,BH Ent.,False
KDR-001467,P216128,Kang Hyun-woo,Support,Choi Eunwoo,6,Jellyfish,False
KDR-001467,P306339,Jung Hyun-woo,Support,Yoon Hana,3,KeyEast,True
KDR-001467,P602244,Choi Hyun-woo,Cameo,Song Hyejin,5,Cube,False
KDR-001467,P703699,Jung Hyun-woo,Guest,Song Harin,4,SM,False
KDR-001467,P616557,Jung Seo-jun,Guest,Yoon Minho,4,BH Ent.,True
KDR-001467,P517490,Choi Min-jae,Cameo,Ahn Jisoo,4,Cube,False
KDR-001467,P416096,Cho Min-jae,Lead,Kim Joon,10,KeyEast,False
KDR-000427,P213371,Jung Hyun-woo,Lead,Ahn Seojin,11,Cube,True
KDR-000427,P451817,Yoon Ji-hoon,Guest,Ahn Hana,11,P Nation,False
KDR-000427,P236745,Park Yoon-seo,Cameo,Lee Joon,7,KeyEast,False
KDR-000427,P398347,Yoon Hyun-woo,Support,Kim Jisoo,10,YG,False
KDR-000427,P978249,Jung Min-jae,Support,Ahn Jiwon,6,KeyEast,False
KDR-000427,P193642,Jang Seo-jun,Guest,Park Eunwoo,4,KeyEast,False
KDR-000427,P843028,Jang Ji-hoon,Support,Yoon Hyejin,4,SOOP,False
KDR-000568,P711848,Im Seo-yeon,Guest,Park Minho,2,KeyEast,False
KDR-000568,P936823,Choi Min-jae,Support,Park Minho,3,SOOP,False
KDR-000568,P798123,Lee Seo-jun,Lead,Choi Jisoo,1,YG,True
KDR-000568,P198497,Choi Hyun-woo,Lead,Han Hyejin,5,SOOP,False
KDR-000568,P219771,Park Seo-yeon,Support,Han Minho,3,C-JeS,True
KDR-001266,P981019,Park Ji-eun,Cameo,Song Seojin,7,C-JeS,True
KDR-001266,P782330,Im Min-jae,Cameo,Ahn Jisoo,7,C-JeS,False
KDR-001266,P142166,Yoon Ji-eun,Lead,Song Taeyang,7,SM,False
KDR-001266,P197533,Kang Min-jae,Support,Jung Jiwon,10,JYP,False
KDR-001266,P420945,Cho Min-jae,Support,Choi Eunwoo,9,BH Ent.,True
KDR-001266,P428090,Kim Seo-jun,Lead,Ahn Jiwon,7,Jellyfish,False
KDR-001266,P842034,Kim Ji-eun,Guest,Kim Eunwoo,11,BH Ent.,True
KDR-001266,P542562,Kang Hyun-woo,Guest,Park Taeyang,10,P Nation,False
KDR-001782,P201506,Park Yoon-seo,Cameo,Yoon Jisoo,7,Cube,False
KDR-001782,P450480,Kim Ji-eun,Cameo,Choi Harin,5,JYP,False
