series_id,title,release_year,status,platform,ott_availability,weekday_slot,time_slot_kr,episodes,avg_episode_length_min,total_runtime_min,genres,ip_source,director,writer,lead_actor,lead_actress,start_date,end_date,imdb_rating,mydramalist_rating,synopsis,ingestion_ts,last_updated_ts
KDR-001616,The Electric Night,2024,Completed,KBS2,Viki,Fri-Sat,22:00,16,55,880,Legal;Mystery,Webtoon,Jung Seo-jun,Kim Yoon-seo,Park Yoon-seo,Kim Min-jae,2024-12-31,2025-03-04,8.6,8.1,"The Electric Night: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000782,Hidden Garden,2023,Completed,Prime Video,Apple TV+;Disney+;TVING,Fri-Sat,21:30,16,55,880,Legal;Thriller,Web Novel,Kim Seo-jun,Choi Hye-jin,Park Seo-yeon,Choi Ji-hoon,2023-10-01,2023-12-03,6.8,9.1,"Hidden Garden: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000519,Radiant Night,2019,Completed,JTBC,Apple TV+;TVING,Fri-Sat,21:30,16,60,960,Legal,Web Novel,Kim Ji-hoon,Lee Seo-yeon,Jung Yoon-seo,Lee Ji-eun,2019-06-20,2019-08-22,7.9,7.8,"Radiant Night: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000335,Love of Gyeonggi,2024,Completed,JTBC,Disney+;TVING,Wed-Thu,21:00,10,70,700,Comedy;Fantasy,Web Novel,Jung Seo-jun,Kim Hye-jin,Lee Seo-yeon,Jung Yoon-seo,2024-02-02,2024-03-15,7.2,7.6,"Love of Gyeonggi: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001453,Memory of Seoul,2017,Completed,MBC,Apple TV+;Viki,Mon-Tue,21:00,10,60,600,Comedy;Fantasy;Legal,Remake (JP),Choi Hyun-woo,Kim Min-jae,Lee Min-jae,Lee Hye-jin,2017-07-03,2017-08-14,7.1,8.2,"Memory of Seoul: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001956,The Golden Love,2021,Completed,SBS,Prime Video,Wed-Thu,22:00,16,55,880,Medical;Romance,Remake (JP),Park Seo-jun,Choi Ji-eun,Lee Seo-yeon,Kang Ji-hoon,2021-06-16,2021-08-18,7.2,7.9,"The Golden Love: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001058,Memory of Incheon,2022,Completed,tvN,Viki,Mon-Tue,21:30,10,55,550,Action;Comedy;Romance,Web Novel,Lee Ji-eun,Kang Seo-yeon,Kim Ji-hoon,Jung Yoon-seo,2022-12-26,2023-02-06,7.2,8.2,"Memory of Incheon: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001581,Promise of Incheon,2015,Completed,KBS2,Prime Video;TVING,Mon-Tue,21:30,16,60,960,Fantasy;Thriller,Based on Novel,Park Hye-jin,Kim Min-jae,Choi Ji-hoon,Lee Ji-eun,2015-07-30,2015-10-01,7.5,7.9,"Promise of Incheon: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000016,Shadow of Busan,2017,Completed,JTBC,Prime Video;Viki,Wed-Thu,22:00,12,70,840,Comedy;Legal,Webtoon,Park Hye-jin,Kim Hye-jin,Kim Hye-jin,Jung Ji-eun,2017-07-26,2017-09-13,7.2,8.6,"Shadow of Busan: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000681,Jeju City,2018,Completed,JTBC,TVING,Mon-Tue,22:00,16,70,1120,Comedy;Fantasy,Remake (JP),Kim Seo-yeon,Kang Ji-hoon,Park Yoon-seo,Choi Ji-hoon,2018-03-08,2018-05-10,7.5,8.4,"Jeju City: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000846,The Electric Love,2017,Completed,SBS,Disney+;Netflix;Prime Video,Wed-Thu,22:00,10,70,700,Action;Comedy;Fantasy,Webtoon,Park Yoon-seo,Lee Min-jae,Jung Seo-jun,Choi Seo-yeon,2017-11-13,2017-12-25,7.9,8.1,"The Electric Love: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001695,The Velvet Memory,2015,Completed,MBC,Netflix;Prime Video;Viki,Mon-Tue,21:00,16,55,880,Action;Legal,Webtoon,Kang Seo-jun,Park Ji-hoon,Kim Seo-yeon,Park Seo-jun,2015-09-26,2015-11-28,8.0,8.6,"The Velvet Memory: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001626,Seoul Garden,2024,Completed,JTBC,Apple TV+,Mon-Tue,21:00,12,55,660,Fantasy,Original,Kim Min-jae,Lee Min-jae,Lee Ji-hoon,Choi Min-jae,2024-02-09,2024-03-29,8.4,8.0,"Seoul Garden: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000910,Busan Night,2016,Completed,JTBC,Apple TV+;Prime Video;TVING,Sat-Sun,22:00,16,55,880,Comedy,Based on Novel,Jung Seo-yeon,Choi Ji-hoon,Kim Min-jae,Choi Seo-yeon,2016-03-18,2016-05-20,7.1,8.2,"Busan Night: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000466,Electric Dream,2021,Completed,MBC,Disney+;Viki,Sat-Sun,22:00,16,55,880,Fantasy;Legal;Thriller,Remake (JP),Kim Hyun-woo,Choi Hye-jin,Park Ji-hoon,Jung Hye-jin,2021-01-21,2021-03-25,7.7,8.3,"Electric Dream: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001504,Radiant Season,2017,Completed,tvN,Apple TV+;Prime Video;TVING,Mon-Tue,21:30,10,60,600,Fantasy;Romance;Thriller,Original,Lee Seo-yeon,Jung Hye-jin,Lee Seo-jun,Lee Yoon-seo,2017-11-17,2017-12-29,7.3,8.2,"Radiant Season: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000200,Night of Seoul,2023,Completed,Prime Video,Prime Video;TVING,Mon-Tue,21:30,16,60,960,Mystery,Webtoon,Kang Hye-jin,Kim Seo-jun,Kang Ji-eun,Choi Yoon-seo,2023-02-20,2023-04-24,8.5,8.6,"Night of Seoul: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001468,Gyeonggi Memory,2021,Completed,tvN,Disney+;Netflix;Prime Video,Sat-Sun,21:30,12,55,660,Action;Mystery,Remake (JP),Kang Min-jae,Kim Seo-jun,Lee Seo-yeon,Lee Ji-eun,2021-07-11,2021-08-29,6.8,8.0,"Gyeonggi Memory: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001587,The Lonely Dream,2018,Completed,KBS2,Apple TV+,Wed-Thu,22:00,16,60,960,Legal,Web Novel,Choi Hyun-woo,Jung Hyun-woo,Park Ji-eun,Park Yoon-seo,2018-01-07,2018-03-11,7.5,7.9,"The Lonely Dream: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001138,Gyeonggi City,2024,Completed,SBS,Disney+,Mon-Tue,22:00,16,55,880,Romance,Original,Park Ji-eun,Choi Hyun-woo,Choi Min-jae,Lee Hyun-woo,2024-12-24,2025-02-25,7.9,7.6,"Gyeonggi City: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001308,Seoul Season,2016,Completed,Netflix,Apple TV+;Disney+,Mon-Tue,21:30,10,70,700,Thriller,Webtoon,Park Ji-hoon,Lee Seo-jun,Park Hyun-woo,Park Ji-hoon,2016-02-10,2016-03-23,7.3,8.4,"Seoul Season: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001158,The Radiant Memory,2020,Completed,Netflix,Disney+;Prime Video;Viki,Sat-Sun,21:00,16,70,1120,Legal;Thriller,Based on Novel,Kim Ji-eun,Choi Min-jae,Choi Min-jae,Kim Ji-eun,2020-02-19,2020-04-22,7.5,8.3,"The Radiant Memory: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000731,Dream of Daegu,2018,Completed,MBC,Disney+;Viki,Wed-Thu,22:00,12,55,660,Romance,Remake (JP),Kim Seo-yeon,Kim Hyun-woo,Park Ji-eun,Choi Ji-hoon,2018-02-07,2018-03-28,8.6,8.8,"Dream of Daegu: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001408,Incheon Season,2021,Completed,Prime Video,Apple TV+;Disney+;Prime Video,Sat-Sun,22:00,12,70,840,Fantasy,Based on Novel,Lee Seo-jun,Park Hyun-woo,Kim Ji-eun,Jung Hyun-woo,2021-12-07,2022-01-25,7.6,8.0,"Incheon Season: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001421,Busan Garden,2021,Completed,tvN,Prime Video,Mon-Tue,21:30,16,60,960,Thriller,Remake (JP),Lee Seo-yeon,Jung Min-jae,Lee Seo-yeon,Lee Seo-jun,2021-05-16,2021-07-18,8.4,8.0,"Busan Garden: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001114,Busan Garden,2023,Completed,MBC,Prime Video;Viki,Sat-Sun,22:00,12,70,840,Action;Romance;Thriller,Remake (JP),Jung Yoon-seo,Kim Ji-hoon,Choi Min-jae,Lee Hye-jin,2023-03-13,2023-05-01,8.6,8.2,"Busan Garden: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001520,The Lonely Dream,2018,Completed,MBC,Disney+;TVING,Sat-Sun,21:30,16,55,880,Romance,Web Novel,Kim Yoon-seo,Park Ji-hoon,Lee Yoon-seo,Jung Ji-eun,2018-05-22,2018-07-24,8.0,8.1,"The Lonely Dream: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000044,The Electric Season,2023,Completed,tvN,TVING,Fri-Sat,21:00,10,60,600,Romance,Based on Novel,Lee Yoon-seo,Kim Hyun-woo,Kim Hye-jin,Choi Hye-jin,2023-06-24,2023-08-05,7.4,8.7,"The Electric Season: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000275,Lonely Garden,2025,Ongoing,KBS2,Netflix;TVING;Viki,Mon-Tue,21:30,10,70,700,Action;Mystery;Thriller,Original,Kang Seo-yeon,Kim Seo-jun,Jung Ji-eun,Park Ji-eun,2025-07-08,2025-08-19,7.9,8.1,"Lonely Garden: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001103,The Silent Season,2020,Completed,KBS2,Disney+;Viki,Sat-Sun,21:30,16,70,1120,Fantasy;Mystery,Remake (JP),Park Min-jae,Kim Hye-jin,Kim Seo-yeon,Jung Hye-jin,2020-02-07,2020-04-10,6.8,8.2,"The Silent Season: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000102,Daegu Memory,2023,Completed,JTBC,Prime Video;TVING;Viki,Fri-Sat,21:00,16,55,880,Legal;Medical;Mystery,Web Novel,Kim Ji-eun,Park Min-jae,Choi Seo-jun,Kim Seo-yeon,2023-11-12,2024-01-14,6.7,7.7,"Daegu Memory: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000875,Gyeonggi Garden,2018,Completed,tvN,Prime Video,Sat-Sun,21:30,16,55,880,Comedy,Webtoon,Kim Ji-hoon,Kang Ji-hoon,Lee Ji-hoon,Choi Hye-jin,2018-05-20,2018-07-22,7.2,7.4,"Gyeonggi Garden: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001329,The Silent Season,2015,Completed,MBC,Disney+;Viki,Sat-Sun,22:00,16,70,1120,Fantasy,Original,Choi Yoon-seo,Choi Ji-eun,Jung Min-jae,Park Min-jae,2015-03-19,2015-05-21,7.6,7.5,"The Silent Season: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000967,Dream of Gyeonggi,2023,Completed,MBC,Apple TV+;Viki,Mon-Tue,21:00,16,60,960,Comedy;Fantasy,Webtoon,Park Ji-eun,Park Ji-hoon,Kang Min-jae,Park Yoon-seo,2023-03-19,2023-05-21,7.1,8.1,"Dream of Gyeonggi: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000108,Radiant City,2021,Completed,JTBC,Netflix,Wed-Thu,22:00,12,60,720,Fantasy;Romance,Original,Kim Hye-jin,Lee Hyun-woo,Park Yoon-seo,Lee Ji-hoon,2021-11-10,2021-12-29,7.9,8.0,"Radiant City: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001778,Silent Memory,2025,Ongoing,Netflix,Apple TV+;TVING,Fri-Sat,22:00,10,60,600,Comedy;Fantasy,Remake (JP),Kang Seo-jun,Lee Ji-hoon,Kim Ji-hoon,Jung Min-jae,2025-12-09,2026-01-20,6.5,8.7,"Silent Memory: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000498,Electric Night,2020,Completed,Disney+,Prime Video,Sat-Sun,21:30,16,70,1120,Fantasy;Legal,Web Novel,Kim Hyun-woo,Lee Hye-jin,Kim Yoon-seo,Jung Min-jae,2020-05-07,2020-07-09,7.2,8.2,"Electric Night: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001991,Silent City,2021,Completed,Netflix,Apple TV+;TVING;Viki,Fri-Sat,21:30,12,55,660,Action;Medical;Mystery,Web Novel,Kang Min-jae,Lee Hye-jin,Lee Hye-jin,Choi Seo-yeon,2021-02-02,2021-03-23,7.9,7.6,"Silent City: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000888,Gyeonggi Garden,2017,Completed,JTBC,Apple TV+;Disney+,Mon-Tue,21:00,16,70,1120,Mystery,Webtoon,Kim Hye-jin,Choi Seo-yeon,Choi Hyun-woo,Kim Hye-jin,2017-02-07,2017-04-11,7.8,7.8,"Gyeonggi Garden: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000760,Busan Echo,2024,Completed,tvN,Apple TV+;TVING;Viki,Fri-Sat,21:30,16,60,960,Action;Comedy;Romance,Remake (JP),Kim Ji-eun,Jung Hye-jin,Kim Ji-eun,Lee Min-jae,2024-02-09,2024-04-12,7.5,8.0,"Busan Echo: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001603,Season of Busan,2023,Completed,JTBC,Prime Video;TVING,Wed-Thu,21:00,10,60,600,Action;Thriller,Based on Novel,Kang Hyun-woo,Kim Seo-jun,Jung Yoon-seo,Kim Yoon-seo,2023-09-22,2023-11-03,7.0,8.3,"Season of Busan: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001113,Incheon Shadow,2025,Ongoing,JTBC,TVING,Sat-Sun,21:00,12,55,660,Action;Mystery,Remake (JP),Choi Ji-eun,Choi Seo-jun,Kim Yoon-seo,Kim Hyun-woo,2025-09-16,2025-11-04,8.2,8.2,"Incheon Shadow: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001305,Promise of Jeju,2019,Completed,SBS,Disney+;Prime Video,Wed-Thu,22:00,12,70,840,Thriller,Remake (JP),Park Ji-eun,Kim Seo-jun,Lee Yoon-seo,Park Yoon-seo,2019-01-07,2019-02-25,7.3,7.7,"Promise of Jeju: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000619,Lonely City,2023,Completed,Prime Video,Apple TV+;Netflix;TVING,Fri-Sat,21:30,16,60,960,Thriller,Webtoon,Kim Yoon-seo,Kim Hyun-woo,Jung Seo-yeon,Park Hye-jin,2023-11-18,2024-01-20,7.8,7.7,"Lonely City: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000597,Garden of Incheon,2023,Completed,SBS,Viki,Sat-Sun,21:00,10,60,600,Action;Medical,Remake (JP),Jung Yoon-seo,Choi Yoon-seo,Kim Seo-yeon,Kang Ji-eun,2023-01-27,2023-03-10,7.2,8.5,"Garden of Incheon: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000073,The Hidden Echo,2021,Completed,KBS2,Prime Video,Mon-Tue,22:00,12,70,840,Action;Comedy;Thriller,Webtoon,Lee Min-jae,Choi Ji-eun,Jung Ji-hoon,Choi Ji-eun,2021-03-01,2021-04-19,6.9,8.0,"The Hidden Echo: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000757,Gyeonggi Echo,2025,Ongoing,JTBC,Viki,Wed-Thu,21:30,10,60,600,Medical;Romance,Webtoon,Jung Seo-jun,Lee Ji-hoon,Kang Hyun-woo,Kang Hyun-woo,2025-04-26,2025-06-07,7.6,7.9,"Gyeonggi Echo: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001221,Hidden Promise,2022,Completed,KBS2,Prime Video;Viki,Wed-Thu,22:00,10,60,600,Comedy;Medical;Thriller,Web Novel,Choi Seo-jun,Kang Ji-eun,Choi Hyun-woo,Park Yoon-seo,2022-02-10,2022-03-24,9.1,8.3,"Hidden Promise: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001174,The Misty Promise,2020,Completed,Disney+,Apple TV+;Disney+;Netflix,Fri-Sat,21:30,16,55,880,Fantasy;Legal;Mystery,Based on Novel,Choi Hyun-woo,Jung Min-jae,Choi Seo-jun,Jung Seo-jun,2020-05-26,2020-07-28,7.6,7.6,"The Misty Promise: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000860,Seoul Echo,2019,Completed,KBS2,Netflix;Viki,Fri-Sat,21:00,16,70,1120,Fantasy;Medical;Thriller,Remake (JP),Kang Yoon-seo,Jung Seo-jun,Lee Seo-yeon,Lee Seo-yeon,2019-11-13,2020-01-15,8.9,7.8,"Seoul Echo: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000482,Golden Echo,2021,Completed,Prime Video,Apple TV+,Wed-Thu,21:30,12,55,660,Romance,Webtoon,Kang Ji-hoon,Choi Hyun-woo,Choi Seo-yeon,Park Seo-yeon,2021-05-28,2021-07-16,8.1,8.7,"Golden Echo: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001074,The Electric City,2025,Ongoing,Netflix,Apple TV+;Disney+,Sat-Sun,21:30,10,55,550,Fantasy,Original,Park Ji-hoon,Park Ji-hoon,Choi Ji-eun,Kang Seo-yeon,2025-11-30,2026-01-11,7.4,9.4,"The Electric City: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000507,Busan Echo,2018,Completed,Disney+,Apple TV+;Prime Video;TVING,Wed-Thu,22:00,12,55,660,Legal,Web Novel,Park Seo-yeon,Jung Min-jae,Choi Hye-jin,Lee Ji-hoon,2018-02-13,2018-04-03,7.7,7.7,"Busan Echo: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000679,City of Jeju,2018,Completed,KBS2,Disney+;Netflix,Fri-Sat,21:00,10,70,700,Action;Fantasy,Remake (JP),Jung Seo-yeon,Lee Hye-jin,Kim Hye-jin,Kang Hyun-woo,2018-06-17,2018-07-29,7.2,7.9,"City of Jeju: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000775,The Radiant Shadow,2022,Completed,Disney+,Viki,Fri-Sat,22:00,12,70,840,Legal;Medical,Original,Jung Min-jae,Choi Hyun-woo,Kim Seo-jun,Kim Hye-jin,2022-09-07,2022-10-26,8.0,8.7,"The Radiant Shadow: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-002000,Misty Season,2021,Completed,SBS,Disney+;Prime Video,Sat-Sun,21:00,10,70,700,Action;Fantasy;Legal,Original,Kang Ji-hoon,Lee Seo-jun,Jung Hyun-woo,Kang Hyun-woo,2021-07-19,2021-08-30,8.3,8.7,"Misty Season: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000744,Echo of Jeju,2021,Completed,Disney+,Disney+;Netflix;TVING,Fri-Sat,22:00,12,60,720,Romance,Original,Jung Min-jae,Jung Hyun-woo,Park Hyun-woo,Lee Hyun-woo,2021-10-03,2021-11-21,7.9,8.3,"Echo of Jeju: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001407,The Misty Garden,2015,Completed,Prime Video,Disney+;TVING,Mon-Tue,21:30,10,70,700,Action;Fantasy;Legal,Webtoon,Lee Yoon-seo,Jung Ji-hoon,Jung Yoon-seo,Park Ji-eun,2015-10-06,2015-11-17,6.5,8.5,"The Misty Garden: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001840,Lonely Season,2021,Completed,Netflix,Apple TV+,Fri-Sat,21:00,12,55,660,Action;Romance,Remake (JP),Choi Ji-eun,Kim Seo-yeon,Lee Hye-jin,Choi Yoon-seo,2021-08-10,2021-09-28,7.6,9.2,"Lonely Season: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000312,Promise of Daegu,2018,Completed,JTBC,Apple TV+;Netflix;TVING,Wed-Thu,21:00,16,60,960,Mystery;Romance;Thriller,Based on Novel,Choi Yoon-seo,Jung Ji-hoon,Park Min-jae,Choi Hyun-woo,2018-08-13,2018-10-15,8.1,7.6,"Promise of Daegu: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000833,Season of Incheon,2018,Completed,Netflix,Disney+,Fri-Sat,21:30,16,55,880,Fantasy;Romance;Thriller,Webtoon,Choi Seo-yeon,Jung Hye-jin,Choi Hyun-woo,Kim Hye-jin,2018-07-04,2018-09-05,7.4,7.5,"Season of Incheon: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000406,Jeju City,2021,Completed,SBS,Netflix,Fri-Sat,21:30,10,70,700,Fantasy;Thriller,Webtoon,Kang Seo-yeon,Lee Hyun-woo,Park Ji-hoon,Park Yoon-seo,2021-09-01,2021-10-13,7.5,8.1,"Jeju City: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000702,Jeju Promise,2024,Completed,SBS,Prime Video;TVING;Viki,Sat-Sun,21:30,16,60,960,Comedy,Remake (JP),Lee Ji-eun,Lee Ji-hoon,Lee Seo-yeon,Lee Hyun-woo,2024-03-07,2024-05-09,6.5,8.7,"Jeju Promise: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001294,Jeju Promise,2022,Completed,tvN,Apple TV+;Viki,Mon-Tue,21:00,16,70,1120,Romance,Based on Novel,Kim Ji-eun,Park Hyun-woo,Jung Seo-yeon,Kim Ji-hoon,2022-10-01,2022-12-03,7.2,8.1,"Jeju Promise: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000310,The Velvet City,2023,Completed,MBC,Disney+;Netflix;Prime Video,Fri-Sat,21:30,10,60,600,Comedy;Medical,Remake (JP),Lee Seo-jun,Kang Ji-eun,Kang Hyun-woo,Jung Seo-jun,2023-01-11,2023-02-22,8.0,8.3,"The Velvet City: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000227,Incheon Season,2017,Completed,KBS2,TVING;Viki,Mon-Tue,21:00,10,70,700,Mystery,Remake (JP),Lee Seo-yeon,Choi Ji-eun,Jung Ji-eun,Choi Yoon-seo,2017-06-11,2017-07-23,7.5,7.9,"Incheon Season: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001732,City of Daegu,2022,Completed,Disney+,Netflix,Sat-Sun,21:30,16,55,880,Comedy;Mystery,Remake (JP),Kang Hye-jin,Kim Seo-yeon,Lee Ji-hoon,Lee Ji-eun,2022-06-21,2022-08-23,7.2,8.4,"City of Daegu: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001059,The Electric Season,2017,Completed,KBS2,Netflix,Fri-Sat,21:00,10,70,700,Action;Legal;Mystery,Based on Novel,Park Hye-jin,Jung Ji-eun,Park Ji-hoon,Choi Ji-hoon,2017-02-08,2017-03-22,7.9,8.2,"The Electric Season: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001537,Velvet Promise,2023,Completed,KBS2,Prime Video;TVING;Viki,Fri-Sat,21:00,12,55,660,Mystery,Remake (JP),Kim Hye-jin,Park Seo-jun,Park Ji-eun,Kang Min-jae,2023-02-04,2023-03-25,7.3,7.9,"Velvet Promise: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001090,The Electric Shadow,2015,Completed,KBS2,Netflix;Prime Video,Wed-Thu,21:00,12,55,660,Fantasy;Medical;Mystery,Web Novel,Lee Yoon-seo,Lee Seo-yeon,Kang Hyun-woo,Lee Ji-hoon,2015-12-22,2016-02-09,8.5,8.2,"The Electric Shadow: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001542,The Golden City,2015,Completed,Netflix,Prime Video,Mon-Tue,21:30,12,60,720,Romance,Web Novel,Lee Yoon-seo,Choi Seo-yeon,Park Seo-jun,Kim Min-jae,2015-10-26,2015-12-14,8.1,7.9,"The Golden City: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000149,The Lonely Dream,2016,Completed,Netflix,Apple TV+;Prime Video;Viki,Mon-Tue,22:00,12,70,840,Legal;Medical;Thriller,Webtoon,Lee Min-jae,Lee Ji-eun,Lee Ji-hoon,Park Seo-yeon,2016-04-14,2016-06-02,8.7,8.2,"The Lonely Dream: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000629,Garden of Seoul,2023,Completed,tvN,Prime Video,Wed-Thu,21:00,16,60,960,Medical;Thriller,Web Novel,Lee Seo-yeon,Park Ji-hoon,Kang Seo-jun,Choi Hye-jin,2023-08-14,2023-10-16,8.1,8.1,"Garden of Seoul: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
